# Corpus reachability verdicts. Generated by `jackall-cli xref reach`;
# do not hand-edit. Methodology: docs/docs/engine-internals/asset-reachability.md
# hash	path	verdict	flags	bytes	outRefs	reason
6B2F5211	graphics\characters\_common\frankensteinposes\concentre.apm	unknown	-	280	0	opaque-referrers(apm)
6F4AF883	graphics\characters\_common\frankensteinposes\cromagnon.apm	unknown	-	280	0	opaque-referrers(apm)
119055EB	graphics\characters\_common\frankensteinposes\neutre.apm	unknown	-	280	0	opaque-referrers(apm)
E2307FCB	graphics\characters\_common\frankensteinposes\pensif.apm	unknown	-	280	0	opaque-referrers(apm)
ACE1DF3E	graphics\characters\_common\frankensteinposes\reveur.apm	unknown	-	280	0	opaque-referrers(apm)
44017116	graphics\characters\_common\frankensteinposes\scoliose.apm	unknown	-	280	0	opaque-referrers(apm)
42A08B40	graphics\gfx\environment\gfx_bats_front.xbt	unused	-	87600	0	unreachable
2FBF71C0	graphics\gfx\environment\gfx_birds_01.xbt	unused	-	43952	0	unreachable
76C74058	graphics\gfx\environment\gfx_etamine.xbt	unused	-	1552	0	unreachable
23B78EE4	graphics\gfx\environment\gfx_fly.xbt	unused	-	2928	0	unreachable
3EE5FEA3	graphics\gfx\environment\gfx_leaves_co.xbt	unused	-	11120	0	unreachable
97AEF095	graphics\gfx\environment\gfx_lucioles.xbt	unused	-	856	0	unreachable
3DC13640	graphics\gfx\smokes\gfx_thin_smokes_co4.xbt	unused	-	43936	1	unreachable
408CA7B6	graphics\gfx\smokes\gfx_thin_smokes_co4_mip0.xbt	unused	-	131232	0	unreachable
B9CBDD7A	graphics\move\dlc1named.bin	unused	DECOY	878300	0	unreachable:authoring-twin
A41CED46	graphics\move\movemgrnamed.bin	unused	DECOY	3600120	0	unreachable:authoring-twin
404AC372	graphics\postfx\infamy.xbt	unused	-	131232	0	unreachable
86131EEF	graphics\postfx\ironsight.xbt	unused	-	22024	0	unreachable
BD78861A	graphics\postfx\malariamask.xbt	unused	-	262304	0	unreachable
B4F51C82	graphics\postfx\malarianoise.xbt	unused	-	32928	0	unreachable
944E2478	graphics\postfx\menus.xbt	unused	-	22024	0	unreachable
C05DBBC4	graphics\postfx\noise.xbt	unused	-	43864	0	unreachable
6ECBC356	graphics\postfx\sniperscope.xbt	unused	-	22024	0	unreachable
DD71E445	graphics\postfx\tunnel.xbt	unused	-	131232	0	unreachable
C7A5987B	graphics\postfx\tunnel_alpha.xbt	unused	-	262304	0	unreachable
644146C7	graphics\terrain\water\diffusedirt.xbt	unused	-	43864	0	unreachable
15F298C1	graphics\terrain\water\diffusedirt_dirty.xbt	unused	-	43912	1	unreachable
1ACEA5C1	graphics\terrain\water\diffusedirt_dirty_mip0.xbt	unused	-	131232	0	unreachable
610DC07D	graphics\terrain\water\diffusemask.xbt	unused	-	87568	0	unreachable
B3C8371B	graphics\terrain\water\diffusemask02.xbt	unused	-	87568	0	unreachable
8EA81EAB	graphics\terrain\water\diffusemask03.xbt	unused	-	87568	0	unreachable
470CC88E	graphics\terrain\water\diffusemask_dirty.xbt	unused	-	87568	0	unreachable
C49E398A	graphics\vehicles\air\veh_glider\intel_d.xbt	unused	-	349760	1	unreachable
19D474E3	graphics\vehicles\air\veh_glider\intel_d_mip0.xbt	unused	DECOY	1048736	0	unreachable
7E025D2F	graphics\vehicles\air\veh_glider\veh_glider_intel.hkx	unknown	-	4768	0	opaque-referrers(hkx)
D44A3DB3	languages\czech\oasisstrings.xml	unused	DECOY	1170913	0	unreachable:rml-source
A8AAB0A3	languages\english\oasisstrings.xml	unused	DECOY	1132339	0	unreachable:rml-source
3E571991	languages\french\oasisstrings.xml	unused	DECOY	1195526	0	unreachable:rml-source
9E68E44E	languages\german\oasisstrings.xml	unused	DECOY	1156336	0	unreachable:rml-source
11010AB3	languages\hungarian\oasisstrings.xml	unused	DECOY	1175219	0	unreachable:rml-source
E487DF3F	languages\italian\oasisstrings.xml	unused	DECOY	1113859	0	unreachable:rml-source
DE056D2F	languages\japanese\oasisstrings.xml	unused	DECOY	1244038	0	unreachable:rml-source
C1FC6157	languages\polish\oasisstrings.xml	unused	DECOY	1146472	0	unreachable:rml-source
0ADAC143	languages\russian\oasisstrings.xml	unused	DECOY	1479505	0	unreachable:rml-source
1DC87123	languages\spanish\oasisstrings.xml	unused	DECOY	1115495	0	unreachable:rml-source
76392364	levels\tmpla\generated\moviedata.xml	unused	-	57	0	dev-leftover(-benchmark)
EC2EBFB8	levels\tmpla\generated\sdat\atlas0_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
ADE35478	levels\tmpla\generated\sdat\atlas0_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
AD813CE0	levels\tmpla\generated\sdat\atlas0_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
7A78D727	levels\tmpla\generated\sdat\atlas16_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
1853BD91	levels\tmpla\generated\sdat\atlas16_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
F2412DAA	levels\tmpla\generated\sdat\atlas16_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
280EFC21	levels\tmpla\generated\sdat\atlas18_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
E2B5B121	levels\tmpla\generated\sdat\atlas18_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
EC881D19	levels\tmpla\generated\sdat\atlas18_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
E553CF94	levels\tmpla\generated\sdat\atlas20_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
C4D74797	levels\tmpla\generated\sdat\atlas20_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
66BD3BEC	levels\tmpla\generated\sdat\atlas20_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
BD3F7655	levels\tmpla\generated\sdat\atlas22_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
A48BF2DC	levels\tmpla\generated\sdat\atlas22_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
6248EBD1	levels\tmpla\generated\sdat\atlas22_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
B4420679	levels\tmpla\generated\sdat\atlas2_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
CDBFE133	levels\tmpla\generated\sdat\atlas2_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
A974ECDD	levels\tmpla\generated\sdat\atlas2_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
269A3A3A	levels\tmpla\generated\sdat\atlas32_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
398413AA	levels\tmpla\generated\sdat\atlas32_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
A3C63411	levels\tmpla\generated\sdat\atlas32_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
CE2FF079	levels\tmpla\generated\sdat\atlas34_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
9961CC77	levels\tmpla\generated\sdat\atlas34_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
AED84456	levels\tmpla\generated\sdat\atlas34_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
964349B8	levels\tmpla\generated\sdat\atlas36_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
F93D793C	levels\tmpla\generated\sdat\atlas36_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
AA2D946B	levels\tmpla\generated\sdat\atlas36_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
C43562BE	levels\tmpla\generated\sdat\atlas38_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
03DB758C	levels\tmpla\generated\sdat\atlas38_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
B4E4A4D8	levels\tmpla\generated\sdat\atlas38_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
B0AD8B31	levels\tmpla\generated\sdat\atlas48_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
6616DF4C	levels\tmpla\generated\sdat\atlas48_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
9DDFB15B	levels\tmpla\generated\sdat\atlas48_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
5CF7CC3A	levels\tmpla\generated\sdat\atlas4_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
6D5A3EEE	levels\tmpla\generated\sdat\atlas4_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
A46A9C9A	levels\tmpla\generated\sdat\atlas4_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
91CB261B	levels\tmpla\generated\sdat\atlas50_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
A11AED57	levels\tmpla\generated\sdat\atlas50_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
4F862E6F	levels\tmpla\generated\sdat\atlas50_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
C9A79FDA	levels\tmpla\generated\sdat\atlas52_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
C146581C	levels\tmpla\generated\sdat\atlas52_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
4B73FE52	levels\tmpla\generated\sdat\atlas52_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
21125599	levels\tmpla\generated\sdat\atlas54_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
61A387C1	levels\tmpla\generated\sdat\atlas54_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
466D8E15	levels\tmpla\generated\sdat\atlas54_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
049B75FB	levels\tmpla\generated\sdat\atlas6_color.xbt	unused	-	11096	0	dev-leftover(-benchmark)
0D068BA5	levels\tmpla\generated\sdat\atlas6_diffuse.xbt	unused	-	11096	0	dev-leftover(-benchmark)
A09F4CA7	levels\tmpla\generated\sdat\atlas6_mask.xbt	unused	-	11096	0	dev-leftover(-benchmark)
67EB4ADF	levels\tmpla\generated\sdat\sd0.sdat	unused	-	23536	0	dev-leftover(-benchmark)
1AB56A71	levels\tmpla\generated\sdat\sd0_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
ACB7997A	levels\tmpla\generated\sdat\sd1.sdat	unused	-	23536	0	dev-leftover(-benchmark)
30F9565B	levels\tmpla\generated\sdat\sd10.sdat	unused	-	23536	0	dev-leftover(-benchmark)
A967E11D	levels\tmpla\generated\sdat\sd10_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
FBA585FE	levels\tmpla\generated\sdat\sd11.sdat	unused	-	23536	0	dev-leftover(-benchmark)
32C2AD72	levels\tmpla\generated\sdat\sd11_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
7D31F750	levels\tmpla\generated\sdat\sd12.sdat	unused	-	23536	0	dev-leftover(-benchmark)
455C7F82	levels\tmpla\generated\sdat\sd12_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
B66D24F5	levels\tmpla\generated\sdat\sd13.sdat	unused	-	23536	0	dev-leftover(-benchmark)
DEF933ED	levels\tmpla\generated\sdat\sd13_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
AB68144D	levels\tmpla\generated\sdat\sd14.sdat	unused	-	23536	0	dev-leftover(-benchmark)
AA61DA62	levels\tmpla\generated\sdat\sd14_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
6034C7E8	levels\tmpla\generated\sdat\sd15.sdat	unused	-	23536	0	dev-leftover(-benchmark)
31C4960D	levels\tmpla\generated\sdat\sd15_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
E6A0B546	levels\tmpla\generated\sdat\sd16.sdat	unused	-	23536	0	dev-leftover(-benchmark)
465A44FD	levels\tmpla\generated\sdat\sd16_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
2DFC66E3	levels\tmpla\generated\sdat\sd17.sdat	unused	-	23536	0	dev-leftover(-benchmark)
DDFF0892	levels\tmpla\generated\sdat\sd17_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
DCAAD436	levels\tmpla\generated\sdat\sd18.sdat	unused	-	23536	0	dev-leftover(-benchmark)
AF6B97E3	levels\tmpla\generated\sdat\sd18_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
17F60793	levels\tmpla\generated\sdat\sd19.sdat	unused	-	23536	0	dev-leftover(-benchmark)
34CEDB8C	levels\tmpla\generated\sdat\sd19_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
8110261E	levels\tmpla\generated\sdat\sd1_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
2A23EBD4	levels\tmpla\generated\sdat\sd2.sdat	unused	-	23536	0	dev-leftover(-benchmark)
01114CC6	levels\tmpla\generated\sdat\sd20.sdat	unused	-	23536	0	dev-leftover(-benchmark)
14AD8DD3	levels\tmpla\generated\sdat\sd20_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
CA4D9F63	levels\tmpla\generated\sdat\sd21.sdat	unused	-	23536	0	dev-leftover(-benchmark)
8F08C1BC	levels\tmpla\generated\sdat\sd21_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
4CD9EDCD	levels\tmpla\generated\sdat\sd22.sdat	unused	-	23536	0	dev-leftover(-benchmark)
F896134C	levels\tmpla\generated\sdat\sd22_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
87853E68	levels\tmpla\generated\sdat\sd23.sdat	unused	-	23536	0	dev-leftover(-benchmark)
63335F23	levels\tmpla\generated\sdat\sd23_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
9A800ED0	levels\tmpla\generated\sdat\sd24.sdat	unused	-	23536	0	dev-leftover(-benchmark)
17ABB6AC	levels\tmpla\generated\sdat\sd24_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
51DCDD75	levels\tmpla\generated\sdat\sd25.sdat	unused	-	23536	0	dev-leftover(-benchmark)
8C0EFAC3	levels\tmpla\generated\sdat\sd25_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
D748AFDB	levels\tmpla\generated\sdat\sd26.sdat	unused	-	23536	0	dev-leftover(-benchmark)
FB902833	levels\tmpla\generated\sdat\sd26_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
1C147C7E	levels\tmpla\generated\sdat\sd27.sdat	unused	-	23536	0	dev-leftover(-benchmark)
6035645C	levels\tmpla\generated\sdat\sd27_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
ED42CEAB	levels\tmpla\generated\sdat\sd28.sdat	unused	-	23536	0	dev-leftover(-benchmark)
12A1FB2D	levels\tmpla\generated\sdat\sd28_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
261E1D0E	levels\tmpla\generated\sdat\sd29.sdat	unused	-	23536	0	dev-leftover(-benchmark)
8904B742	levels\tmpla\generated\sdat\sd29_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
F68EF4EE	levels\tmpla\generated\sdat\sd2_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
E17F3871	levels\tmpla\generated\sdat\sd3.sdat	unused	-	23536	0	dev-leftover(-benchmark)
A7664772	levels\tmpla\generated\sdat\sd30.sdat	unused	-	23536	0	dev-leftover(-benchmark)
C93B5456	levels\tmpla\generated\sdat\sd30_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
6C3A94D7	levels\tmpla\generated\sdat\sd31.sdat	unused	-	23536	0	dev-leftover(-benchmark)
529E1839	levels\tmpla\generated\sdat\sd31_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
EAAEE679	levels\tmpla\generated\sdat\sd32.sdat	unused	-	23536	0	dev-leftover(-benchmark)
2500CAC9	levels\tmpla\generated\sdat\sd32_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
21F235DC	levels\tmpla\generated\sdat\sd33.sdat	unused	-	23536	0	dev-leftover(-benchmark)
BEA586A6	levels\tmpla\generated\sdat\sd33_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
3CF70564	levels\tmpla\generated\sdat\sd34.sdat	unused	-	23536	0	dev-leftover(-benchmark)
CA3D6F29	levels\tmpla\generated\sdat\sd34_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
F7ABD6C1	levels\tmpla\generated\sdat\sd35.sdat	unused	-	23536	0	dev-leftover(-benchmark)
51982346	levels\tmpla\generated\sdat\sd35_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
713FA46F	levels\tmpla\generated\sdat\sd36.sdat	unused	-	23536	0	dev-leftover(-benchmark)
2606F1B6	levels\tmpla\generated\sdat\sd36_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
BA6377CA	levels\tmpla\generated\sdat\sd37.sdat	unused	-	23536	0	dev-leftover(-benchmark)
BDA3BDD9	levels\tmpla\generated\sdat\sd37_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
4B35C51F	levels\tmpla\generated\sdat\sd38.sdat	unused	-	23536	0	dev-leftover(-benchmark)
CF3722A8	levels\tmpla\generated\sdat\sd38_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
806916BA	levels\tmpla\generated\sdat\sd39.sdat	unused	-	23536	0	dev-leftover(-benchmark)
54926EC7	levels\tmpla\generated\sdat\sd39_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
6D2BB881	levels\tmpla\generated\sdat\sd3_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
FC7A08C9	levels\tmpla\generated\sdat\sd4.sdat	unused	-	23536	0	dev-leftover(-benchmark)
62C179FC	levels\tmpla\generated\sdat\sd40.sdat	unused	-	23536	0	dev-leftover(-benchmark)
B448520E	levels\tmpla\generated\sdat\sd40_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
A99DAA59	levels\tmpla\generated\sdat\sd41.sdat	unused	-	23536	0	dev-leftover(-benchmark)
2FED1E61	levels\tmpla\generated\sdat\sd41_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
2F09D8F7	levels\tmpla\generated\sdat\sd42.sdat	unused	-	23536	0	dev-leftover(-benchmark)
5873CC91	levels\tmpla\generated\sdat\sd42_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
E4550B52	levels\tmpla\generated\sdat\sd43.sdat	unused	-	23536	0	dev-leftover(-benchmark)
C3D680FE	levels\tmpla\generated\sdat\sd43_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
F9503BEA	levels\tmpla\generated\sdat\sd44.sdat	unused	-	23536	0	dev-leftover(-benchmark)
B74E6971	levels\tmpla\generated\sdat\sd44_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
320CE84F	levels\tmpla\generated\sdat\sd45.sdat	unused	-	23536	0	dev-leftover(-benchmark)
2CEB251E	levels\tmpla\generated\sdat\sd45_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
B4989AE1	levels\tmpla\generated\sdat\sd46.sdat	unused	-	23536	0	dev-leftover(-benchmark)
5B75F7EE	levels\tmpla\generated\sdat\sd46_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
7FC44944	levels\tmpla\generated\sdat\sd47.sdat	unused	-	23536	0	dev-leftover(-benchmark)
C0D0BB81	levels\tmpla\generated\sdat\sd47_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
8E92FB91	levels\tmpla\generated\sdat\sd48.sdat	unused	-	23536	0	dev-leftover(-benchmark)
B24424F0	levels\tmpla\generated\sdat\sd48_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
45CE2834	levels\tmpla\generated\sdat\sd49.sdat	unused	-	23536	0	dev-leftover(-benchmark)
29E1689F	levels\tmpla\generated\sdat\sd49_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
19B3510E	levels\tmpla\generated\sdat\sd4_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
3726DB6C	levels\tmpla\generated\sdat\sd5.sdat	unused	-	23536	0	dev-leftover(-benchmark)
C4B67248	levels\tmpla\generated\sdat\sd50.sdat	unused	-	23536	0	dev-leftover(-benchmark)
69DE8B8B	levels\tmpla\generated\sdat\sd50_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
0FEAA1ED	levels\tmpla\generated\sdat\sd51.sdat	unused	-	23536	0	dev-leftover(-benchmark)
F27BC7E4	levels\tmpla\generated\sdat\sd51_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
897ED343	levels\tmpla\generated\sdat\sd52.sdat	unused	-	23536	0	dev-leftover(-benchmark)
85E51514	levels\tmpla\generated\sdat\sd52_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
422200E6	levels\tmpla\generated\sdat\sd53.sdat	unused	-	23536	0	dev-leftover(-benchmark)
1E40597B	levels\tmpla\generated\sdat\sd53_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
5F27305E	levels\tmpla\generated\sdat\sd54.sdat	unused	-	23536	0	dev-leftover(-benchmark)
6AD8B0F4	levels\tmpla\generated\sdat\sd54_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
947BE3FB	levels\tmpla\generated\sdat\sd55.sdat	unused	-	23536	0	dev-leftover(-benchmark)
F17DFC9B	levels\tmpla\generated\sdat\sd55_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
12EF9155	levels\tmpla\generated\sdat\sd56.sdat	unused	-	23536	0	dev-leftover(-benchmark)
86E32E6B	levels\tmpla\generated\sdat\sd56_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
D9B342F0	levels\tmpla\generated\sdat\sd57.sdat	unused	-	23536	0	dev-leftover(-benchmark)
1D466204	levels\tmpla\generated\sdat\sd57_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
28E5F025	levels\tmpla\generated\sdat\sd58.sdat	unused	-	23536	0	dev-leftover(-benchmark)
6FD2FD75	levels\tmpla\generated\sdat\sd58_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
E3B92380	levels\tmpla\generated\sdat\sd59.sdat	unused	-	23536	0	dev-leftover(-benchmark)
F477B11A	levels\tmpla\generated\sdat\sd59_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
82161D61	levels\tmpla\generated\sdat\sd5_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
B1B2A9C2	levels\tmpla\generated\sdat\sd6.sdat	unused	-	23536	0	dev-leftover(-benchmark)
F55E68D5	levels\tmpla\generated\sdat\sd60.sdat	unused	-	23536	0	dev-leftover(-benchmark)
D414E745	levels\tmpla\generated\sdat\sd60_shadow.xbt	unused	-	22004	0	dev-leftover(-benchmark)
